id	DF	DM	SeedPerPod	PodPerPlant	SW	SeedYield
VI004297AG	39.3124999998629	66.8750000013232	9.69166666674059	24.8349999999996	3.41249999999868	6.06015625021101
VI004302AG	38.8124999998629	67.5000000013232	9.66666666674059	21.8799999999996	3.02249999999868	6.46281250000267
VI004307AG	41.0624999998629	65.7728241492385	9.66666666674059	29.0833333333329	3.19749999999868	6.22031250000267
VI004312AG	39.1874999998629	67.8541666679899	9.13611111007393	22.0783333333329	2.78749999999868	7.17778645825267
VI004347B-BLM	42.2499999998629	67.5000000013232	8.7916666667406	26.7333333333329	3.03249999999868	5.52318750000267
VI004351AG	39.2499999998629	66.7708333346565	9.41388889007393	24.8116666666663	2.91749999999868	7.25927083325268
VI004423AG	39.7499999998629	67.5625000013232	9.88333333340726	18.3666666666663	3.35249999999868	6.17746875000267
VI004432B-BR	38.1249999998629	66.6875000013232	9.57500000007393	23.7333333333329	2.95249999999868	7.38729166687767
VI004480AG	44.8124999998629	67.6894908159052	10.4456153420258	25.2626880168171	3.04749999999868	6.43062500000267
VI004639AG	43.3749999998629	69.5625000013232	9.77500000007393	17.3583333333329	3.37249999999868	7.15958333333601
VI004666AG	36.1249999998629	64.9375000013232	8.57500000007393	20.7083333333329	3.02499999999868	8.77125000000267
VI004691AG	38.4999999998629	66.7450463714608	8.69166666674059	23.6333333333329	3.46249999999868	9.53687500000267
VI004694BG	37.6874999998629	66.0000000013232	9.8916666667406	23.4666666666663	3.98749999999868	8.20064583312768
VI004710AG	45.4374999998629	70.6875000013232	10.2500000000739	13.9833333333329	2.98749999999868	6.13927083312767
VI004734AG	36.9374999998629	68.5625000013232	9.57500000007393	31.7499999999996	3.36249999999868	7.49562500000267
VI004743AG	47.4374999998629	71.0228241492385	9.7166666667406	17.1833333333329	2.40249999999868	8.16437500000267
VI004789BG	46.1874999998629	72.0000000013232	10.2750000000739	23.8833333333329	3.10482306070324	7.56093750000267
VI004810BG	40.4374999998629	68.3125000013232	9.85833333340726	23.8416666666663	3.88749999999868	10.3575000000027
VI004811BG	46.0624999998629	73.0625000013232	9.66666666674059	25.0249999999996	2.98749999999868	8.54041666666934
VI004822BG	41.6874999998629	68.6250000013232	10.2500000000739	34.9916666666662	2.14749999999868	7.72979166666934
VI004838AG	43.8124999998629	67.4375000013232	10.5750000000739	26.6333333333329	2.93749999999868	7.73093750000267
VI004842AG	43.1249999998629	71.2500000013232	9.91944444340726	21.2149999999996	3.28749999999868	9.36187661263741
VI004853BG	41.8749999998629	68.9375000013232	10.4166666667406	31.9499999999996	3.18749999999868	8.03750000000268
VI004871BG	38.7499999998629	65.9375000013232	9.55000000007393	31.0749999999996	3.18249999999868	9.482708333336
VI004877AG	43.1249999998629	67.5625000013232	10.0500000000739	20.3916666666663	2.95749999999868	8.75187500000267
VI004915BG	40.8749999998629	65.3125000013232	10.3333333334073	20.7799999999996	4.26249999999868	9.52296875000268
VI004931AG	42.3124999998629	68.1250000013232	10.4666666667406	19.8916666666663	3.48749999999868	7.86750000000267
VI004933AG	39.3749999998629	67.2500000013232	10.0833333334073	38.9916666666662	3.48249999999868	8.88281250000267
VI004934AG	40.9999999998629	67.9166666679899	10.6333333334073	25.9666666666663	3.52749999999868	10.8635937500027
VI004937AG	41.9999999998629	68.0000000013232	10.2166666667406	23.4333333333329	3.24249999999868	10.0018750000027
VI004942BG	41.3749999998629	71.8750000013232	10.7250000000739	28.8499999999996	4.35249999999868	7.83031250000267
VI004954BG	39.2499999998629	70.8541666679899	9.57777777674059	26.9583333333329	4.33749999999868	9.52520833250267
VI004956AG	41.2499999998629	68.0625000013232	10.4166666667406	21.2416666666663	3.27749999999868	8.10843750000267
VI004957AG	44.0624999998629	70.1250000013232	10.3583333334073	29.9416666666663	3.81749999999868	10.1235156250027
VI004958BG	39.6874999998629	66.5625000013232	11.0750000000739	17.2916666666662	4.83249999999868	7.86281250000267
VI004965BG	42.3124999998629	69.3541666679899	10.6666666667406	24.7749999999996	3.72249999999868	8.71421875000267
VI004968AG	44.9999999998629	67.5625000013232	9.9666666667406	28.7083333333329	3.63249999999868	7.15734375000267
VI004969AG	39.3124999998629	71.3750000013232	10.1916666667406	22.0583333333329	3.87249999999868	9.29989583333601
VI004973B-BLM	46.9374999998629	68.2728241492385	10.6083333334073	38.9249999999996	3.06749999999868	11.2839062500027
VI005022BG	47.0624999998629	75.7291666679899	9.69444444340726	15.9699999999996	3.61749999999868	5.78817708250267
VI005024B-BL	43.1874999998629	69.7708333346565	8.56111111107393	34.1999999999996	2.90982306070324	11.4345833325027
VI005030BY	43.9374999998629	70.2500000013232	9.5277777767406	16.3916666666663	3.15499999999868	6.87062499987767
VI005041AG	41.6874999998629	71.0625000013232	10.8166666667406	18.4666666666662	6.51249999999868	11.5112500000027
VI005066A-GM	40.4374999998629	64.9375000013232	9.7416666667406	22.0416666666663	3.12249999999868	8.95916666666934
VI014178BG	50.6249999998629	68.5000000013232	9.33333333340726	11.8166666666663	4.64749999999868	5.19250000000267
